ITEM_ID,TOTAL_REVENUE,VISITS_PURCHASED,DISTINCT_CUSTOMERS,AVG_PRICE
11676376,554.24,258,230,2.118423773
11640521,554.04997,138,126,3.633937101
14383629,553.89,111,93,4.99
11743450,553.09996,94,84,5.653545904
12191698,552.79999,179,120,2.94748602
11872755,552.78,107,57,4.98
14115930,552.47993,77,59,6.536796136
11694852,552.2,135,112,3.711185185
11842609,552.1,242,201,2.210247934
11623583,551.84,198,165,2.554646465
14899633,551.42994,63,47,8.25021119
11820393,551.27999,216,184,1.988503079
11842759,551.27993,79,64,6.53518943
14340240,550.95978,75,51,4.816487651
11745153,550.64,210,194,2.198619048
12835458,550.46999,177,131,2.20274952
12737426,550.46,202,178,2.013881188
13056741,550.33999,67,60,8.13940291
14521869,550.33992,74,53,6.851440946
11613604,550.16,369,319,0.935284553
12185945,549.99945,55,36,8.1272646
14378582,549.99945,55,42,9.818172
11695975,549.59997,130,121,3.734403212
14445593,549.41992,66,38,7.718484242
12811692,549.3,117,95,4.575470085
14345329,549.25,203,167,2.679655172
11698048,548.44947,55,49,9.789990545
12820707,548.09997,91,57,5.25162989
11602863,547.33998,68,66,7.877548897
12191604,547.22,238,158,2.192913165
11648763,547.13,197,138,1.997284264
11701322,546.7,245,229,2.081142857
11743457,546.58998,93,69,5.769784839
11750914,546.14,135,126,4.015925926
12932788,545.91948,55,54,9.713687727
13798014,545.35999,150,116,3.28006665
14084923,545.24999,145,106,3.059034466
11630721,544.81997,116,91,4.32790222
11668082,544.68,172,141,1.948023256
11832172,544.65998,114,81,4.272631518
12833778,544.53999,144,129,3.672939792
12191712,544.5,104,61,4.95
11828100,544.38,127,96,4.119133858
12712666,543.9,131,99,3.903969466
11666567,543.71,119,102,4.568991597
14908454,543.70972,57,48,9.538767018
12153065,543.59,162,107,2.945493827
12878999,543.05995,94,81,5.272446543
12828327,542.74,119,87,4.313529412
12841036,542.42992,81,68,5.66232466
12506039,541.84999,113,98,4.634631239
14388203,541.65982,77,66,5.121146299
11604888,541.51,216,205,2.437824074
11730374,541.49999,146,124,3.547146096
11682242,541.06995,102,91,4.769248137
11741019,540.99999,103,99,5.203883447
11661622,540.88994,99,76,5.110454242
12493830,540.58995,103,76,4.842588786
12785361,540.57999,352,306,1.131704542
14094363,539.99946,54,42,9.9073975
11628815,539.83962,54,41,9.99703
12191706,539.55,108,76,4.95
11686868,539.53999,152,119,3.174994013
11676513,538.93999,152,127,2.455197355
11696797,538.92,102,83,4.99
11749582,538.72,143,75,3.207482517
11948032,538.68995,86,56,5.973139244
11699924,538.52999,123,88,4.248644959
15066033,538.3,105,100,4.898571429
11689538,537.31998,129,103,3.734082636
11706969,537.28999,72,63,7.392916597
11599907,535.98,102,98,5.254705882
11951694,535.7699,106,81,5.054433019
11604862,535.55,217,195,2.433548387
11615401,535.25998,76,51,6.911315658
14944840,535.13997,84,68,6.25761875
15016561,535.07998,90,59,5.615222153
11692472,534.90998,241,141,1.292863062
14543020,534.58997,90,79,5.556999833
14496289,534.33993,91,88,5.322417198
12813128,534.05998,132,93,3.547285303
12516269,533.93997,140,126,3.229499929
14472124,532.87997,99,48,4.454949394
11951690,532.54982,76,44,7.007234474
11633298,532.53,145,139,3.624482759
11677612,532.37,109,80,4.714770642
11742624,532.33,149,132,3.503187919
14916311,531.29999,115,94,4.332115913
11735526,530.95,197,188,2.591522843
11606893,530.92998,102,74,4.980914951
11634178,530.63998,59,50,8.82440661
12184679,530.55,198,165,1.857676768
12894283,530.54,151,122,3.446291391
11750775,529.99947,53,51,9.685524906
11840418,529.99947,53,43,9.591185377
11669689,529.99947,53,51,9.811310943
11692508,529.87,326,220,1.290490798
11684676,529.83,191,159,2.561204188
15165061,529.77969,53,49,9.618485094
15158547,529.38,120,115,4.34
11614636,529.20991,76,60,5.451710066
12859950,529.14997,88,75,5.814204403
11606467,528.94,105,96,4.99
13902626,528.91997,83,81,6.191807048
11737591,528.79,169,156,3.093550296
11702307,528.34998,176,153,3.001988523
11667523,528.34998,359,182,0.627227804
12813129,528.23999,134,94,3.445920373
12162035,527.84,325,210,1.560630769
11670858,527.55999,132,118,2.108914129
11872778,527.43,112,86,4.506071429
11673381,527.12998,115,90,3.315695609
12835464,527.04998,118,72,3.840480169
11746310,526.82,118,102,4.464576271
11673202,526.63995,132,93,3.48583322
14005105,525.28,127,92,3.758503937
11743497,525.07,159,136,3.302327044
12810669,524.86,111,77,4.644144144
11677945,524.69,346,289,0.706943642
11693530,523.76,172,171,3.012674419
11733304,523.43997,59,48,8.589378305
14065702,523.39997,63,52,8.069841032
11668010,523.16998,170,149,2.366529382
11742291,523.09,133,76,3.68556391
11671224,522.76999,176,166,2.540397713
15092726,521.81964,54,47,9.292956667
11633306,521.74,109,100,4.603394495
12787558,520.72989,81,73,5.36378537
14889810,520.69997,73,50,6.886301205
11838810,520.62997,285,137,1.624538
13902633,520.59998,89,78,5.568876292
12788318,520.40999,128,119,3.950494766
11668192,520.22,344,257,0.812383721
14566339,519.5599,54,50,9.34370213
11734113,519.45,149,122,3.352416107
11743069,519.29997,73,59,6.908218973
11617308,519.21999,138,136,2.932681141
11744577,519.07,153,110,3.184117647
11668091,518.98,213,172,1.632816901
13797906,518.85996,87,68,5.734022759
11696700,518.52,251,221,1.49
11645970,518.37,127,79,3.747874016
12822424,518.02998,139,86,3.294340486
11749502,517.66999,84,49,6.103214226
14878462,517.32,112,87,3.676979167
12514049,517.27995,77,64,6.371601429
14470132,517.26,204,190,2.125563725
12945950,516.30995,134,84,3.091815821
11832841,516.04985,66,60,6.614190795
11660684,515.97999,131,109,3.345165382
11606786,515.97,143,125,3.391223776
11660698,515.38,146,135,3.114109589
13971975,514.33998,68,52,7.416764559
11703585,514.32,131,102,3.609083969
11894358,514.19,256,194,1.6540625
14199100,514.16997,86,59,5.804302151
15164973,513.81,118,111,4.320508475
11688999,513.54,129,80,3.778372093
12510335,513.46,108,104,4.674444444
11952639,513.35,173,139,2.923988439
13902615,513.16995,88,76,5.54738608
11640519,513.13,134,113,3.614291045
11698829,513.04988,85,74,4.819568088
12759021,512.88,113,101,3.956017699
13798020,512.62997,90,74,5.529222056
11730505,512.58,157,116,2.904012739
11744975,512.45998,205,163,1.470138202
11742930,511.87998,95,77,5.204999868
14327189,511.86,108,88,4.49
14354525,511.41997,149,136,2.528232617
11660497,511.38998,127,109,3.257112835
12144640,511.14,124,80,3.638306452
11695811,510.51,117,92,4.29
11738315,510.46999,114,79,4.296783596
11675075,510.39995,127,87,3.060997264
15053829,510.27999,144,106,3.230300903
12741459,510.27,73,66,6.99
11952641,510.08998,156,125,2.925918766
15107905,509.70993,92,72,4.959238804
13973267,509.67,110,83,4.505454545
11743095,509.63998,139,96,3.46124696
14270798,509.10996,148,106,2.47480475
11893655,508.54,93,74,5.328709677
14345285,508.3,168,134,2.99
11746253,507.47997,95,79,5.183999842
12840573,507.43999,152,138,2.546052615
11633314,507.27999,105,100,4.720190429
11671255,507.23999,178,166,2.526629199
11731740,507.14999,122,61,3.971502705
12560399,506.94999,101,86,4.772277178
12820714,506.72,87,67,4.94316092
13798008,506.67994,123,92,3.357696346
13798003,506.58999,90,83,5.467888833
12557937,506.56,100,69,4.874
11706367,506.38,109,101,4.522110092
11701217,505.51997,142,105,3.200070373
11747016,505.4,159,130,2.876792453
14907196,505.32993,74,59,6.355810338
13798066,505.08,193,133,2.178471503
11832571,505.03,168,135,2.77125
11694620,504.99992,58,57,7.988505086
13902634,504.97997,206,154,1.264854358
12932801,504.73967,57,50,7.562835789
12786883,504.12998,94,45,5.000141755
11853685,504.04,178,159,2.575393258
11857216,504.00999,94,85,4.963510612
11631179,503.56,138,113,3.136086957
13035024,503.28,72,48,6.99
12026942,503.24995,74,67,4.995228243
11655489,503.19999,120,84,4.097861083
11661088,503.18999,151,127,2.799139056
11749947,503.01999,183,127,2.487322393
15060574,502.69998,96,67,4.569201328
11681645,502.68994,112,54,3.201815335
11683667,502.58996,118,97,3.277062055
14302226,502.58,219,173,1.933013699
11684051,502.05,94,82,5.28787234
11747448,501.92,214,176,1.048084112
11746283,501.81,128,76,3.89
12856686,501.73,101,79,4.923168317
13798000,501.63,84,62,5.793571429
11702971,501.49999,127,89,3.777742756
15265686,501.24999,125,104,3.92874664
11667987,501.20998,164,134,2.371768262
12932792,500.37961,53,51,9.25244566
12185942,499.9995,50,38,7.488325845
14332814,499.9995,50,48,9.99999
14384044,499.9995,50,44,9.7999902
11855048,499.96953,50,49,9.8993907
11699964,499.72995,100,91,3.789466505
15066032,499.69,93,87,4.954516129
11952638,499.49,165,139,2.854545455
12238158,499.26,152,126,3.027236842
12560400,499.07997,87,79,5.139769943
14541769,498.82,109,86,4.22853211
11602728,498.81986,85,46,5.826233647
13797946,498.42999,109,92,4.17449539
14327183,497.59,142,110,3.031056338
12782857,497.48991,60,53,8.1803875
12892432,497.25,130,85,3.667730769
12548106,496.79,145,121,3.233172414
11905539,496.47994,58,45,8.042758103
11635358,496.40999,56,55,8.238303482
11707375,496.25,364,282,0.925906593
11745235,495.79999,181,173,1.757053398
11748562,495.56999,186,168,1.802043004
11699132,495.55999,196,151,2.054562062
11675139,494.96,173,133,2.69
11622130,494.88,112,108,4.396294643
11686847,494.3,176,151,2.808522727
12249393,493.88,157,151,3.050509554
12928394,493.54,382,306,0.922146597
12187282,493.15981,73,65,6.755613836
12222196,493.13999,136,117,3.291764688
14441190,492.94999,133,109,3.11187968
14084902,492.93,102,89,4.61745098
11697897,492.69,129,68,3.703333333
12511196,492.62996,82,55,5.197479451
11681431,492.51991,57,39,7.76350807
15236390,492,189,148,2.23015873
11703840,491.33997,69,66,6.903478043
13797797,491.29999,134,91,3.604664142
14345327,490.73,136,126,3.581176471
11669487,490.68,107,88,4.403084112
11675738,490.64,200,127,2.4532
11604818,490.36,157,135,2.99
12225630,490.11,294,277,1.622159864
12611551,489.99999,98,90,4.799625816
12186212,489.99951,49,25,8.9285625
12811253,489.86997,66,58,7.194999773
11695357,489.52998,49,48,9.786326327
11835521,489.48,129,87,3.701627907
11746371,489.06,162,100,2.86
12820601,488.99992,98,76,4.23401324
13902664,488.7,129,100,3.761317829
11669518,488.31999,122,89,3.465491783
11670993,488.19997,105,87,3.924444357
14541744,488.16,138,111,3.39
13797904,488.14,143,103,3.392622378
11743118,487.86,82,70,5.949512195
11832833,487.79984,71,55,5.405609261
11753856,487.65997,153,72,2.072997778
15554214,487.64,124,117,3.602903226
12811154,487.26,165,156,2.805151515
11658023,487.06,92,76,5.185652174
11702395,486.67,160,143,3.01790625
11743424,486.51999,204,142,2.089558814
11741906,486.49,95,89,4.821578947
12176839,486.40961,50,49,9.5281924
11668819,486.30998,83,58,5.738674578
11672593,486.14999,162,142,2.731966481
11746212,485.22,113,106,4.110353982
12600903,485.19,81,55,5.99
12787137,485.17,121,100,3.947024793
11692291,484.81,118,107,4.074745763
14293632,484.55,140,91,2.968285714
12018824,484.38,150,109,2.99
11839712,484.31,178,151,2.504550562
11722722,484.21999,163,155,2.771288328
14565126,483.65,129,113,3.586899225
11676545,483.56975,73,38,6.624243151
11651672,483.55,95,58,5.09
11599750,482.22997,116,74,2.662528664
11733135,482.13998,132,100,2.977121178
11833184,482.03,95,74,4.968947368
15165041,481.99,51,47,9.450784314
11661621,481.69996,93,79,4.964515914
11643483,481.56,189,155,2.262222222
11666096,481.45995,59,59,7.99084678
14472638,481.31998,127,104,3.169212559
12162029,480.78,249,175,1.865240964
12788583,480.62,196,138,2.020612245
12840614,480.46999,152,125,2.213201743
11703895,480.17997,85,53,5.472705706
12788121,480.00998,83,29,4.612730843
11701997,479.99952,48,47,9.687490313
11697420,479.99952,48,41,9.895823438
11777512,479.85998,56,42,8.390356964
11653979,479.33998,135,122,2.949678963
13797780,479.28,183,131,2.489981785
14549926,479.04,93,83,4.99
14536952,478.86,75,74,5.852133333
11713106,478.69996,116,85,2.842011401
11682858,478.59,144,97,3.241041667
15060572,478.37989,73,38,5.799725274
12787952,478,97,67,4.783814433
14512167,477.73,105,63,3.756666667
11617692,477.49999,101,92,4.653465322
11679915,477.34,173,93,2.742716763
14116472,477.23,77,59,6.197792208
14339662,477.08,94,82,4.714468085
11607517,477.03,102,75,4.593529412
14462772,476.99987,63,53,6.452380008
11741873,476.94999,106,102,4.424056585
15016608,476.21,173,150,2.277861272
11681799,476.14997,100,94,4.35129985
12560406,475.53996,50,49,9.3107994
13904808,475.32,68,57,6.99
11641000,474.6,105,79,4.481904762
11747583,474.30999,132,109,2.843535341
11658516,474.04999,118,72,3.80002822
11953359,473.98,97,74,4.639484536
12932693,473.71969,51,40,8.177511373
12773826,473.61974,62,28,5.211933589
11824950,473.53,113,82,4.111061947
11664828,472.57999,103,76,4.232605146
12903212,472.43998,167,143,1.429384072
11680544,472.41,107,91,4.334859813
11900698,472.39999,61,47,7.662295
11852245,472.31,86,71,5.317906977
11743432,471.88999,208,127,2.089567298
11740661,471.68,185,179,2.239513514
14327535,471.52,150,139,2.816933333
14332414,471.34998,87,71,5.153563103
11628693,470.86991,76,62,5.570657336
12858022,470.81995,103,58,3.635113131
14318902,470.69999,164,147,2.413985183
11617188,470.59,122,87,3.763278689
11834436,469.99953,47,35,9.893607128
11708592,469.34998,98,82,4.56894551
11600257,469.32999,171,156,2.644191014
11670524,469.32992,128,95,2.782317566
12187290,468.71981,66,59,7.101815303
11602861,468.44997,58,56,7.81810319
12889408,467.97999,102,85,4.470490172
14085897,467.96999,147,109,2.594716531
14206606,467.25993,71,42,6.064694366
11647430,467.16,64,62,7.299375
12766129,466.21999,125,78,3.29807998
11746144,466.01998,187,159,1.411039585
14309531,465.99995,121,91,3.150826343
11746309,465.76,138,105,3.235652174
11921952,465.46,74,29,6.29
12866364,465.15999,92,80,4.8274275
15223004,465.13993,53,48,8.115848396
11684447,465.05999,92,71,4.819818804
11747607,464.96996,90,81,4.546740583
11747597,464.47998,131,83,2.966946527
11686203,464.4299,124,87,2.531693371
12813083,464.12994,71,50,5.507229648
11683712,464.1,60,48,7.735
15107872,464.07,92,76,4.99
11733138,463.76,123,110,2.926666667
14935377,463.39,122,104,3.648688525
11734663,463.32994,73,61,5.913195959
11665472,463.06,133,75,3.008796992
13902591,462.87999,208,160,1.295176279
12240756,462.01,95,64,4.684736842
11824893,462,224,220,2
11743743,461.81,197,181,1.617817259
11701946,461.57,91,78,4.984505495
12932833,461.47957,47,45,9.144956064
15239360,461.16,194,169,2.01628866
11843517,461,143,108,2.553846154
14509225,460.92,137,121,3.276788321
14001171,460.73999,93,81,4.22994621
14079402,460.44999,56,36,8.133035625
11833495,460.05996,124,104,2.81548379
11697163,459.95958,46,32,8.91216587
11713225,459.19,148,131,2.848108108
11645844,459.08,85,71,4.99
11746664,458.96998,118,82,3.059660975
14405204,458.87,114,104,3.648947368
14522431,458.75996,92,71,4.55130413
13797938,458.67993,91,71,4.18600706
11693421,458.49,51,29,8.99
14078708,458.09,124,97,3.485080645
15264649,457.98,101,91,4.49
